x, y, th, stamp, 
-7.838987827301025, 4.177731037139893, -0.7918208599045783, 1731681975403339346, 
-7.838883876800537, 4.177587985992432, -0.8209335339549826, 1731681975521336690, 
-7.8388166427612305, 4.177475452423096, -0.8492072463774304, 1731681975612902974, 
-7.839189052581787, 4.17819356918335, -0.8843523624915967, 1731681975711109412, 
-7.8393425941467285, 4.1788859367370605, -0.8883743893651223, 1731681975803110020, 
-7.839242935180664, 4.178656578063965, -0.8513791789388192, 1731681975903124112, 
-7.83891487121582, 4.178117275238037, -0.8178722507148972, 1731681976012947745, 
-7.83866024017334, 4.177783966064453, -0.7956004097197499, 1731681976110860777, 
-7.838162422180176, 4.17710018157959, -0.7790919438542336, 1731681976203071247, 
-7.835618019104004, 4.174200057983398, -0.7798515343056439, 1731681976320927325, 
-7.8347015380859375, 4.173469543457031, -0.7886921422523342, 1731681976412914831, 
-7.833671569824219, 4.1724019050598145, -0.8011146202905239, 1731681976510865746, 
-7.8331990242004395, 4.171736240386963, -0.824740754151141, 1731681976603138703, 
-7.833209037780762, 4.1719970703125, -0.8544253143415369, 1731681976720929410, 
-7.833354949951172, 4.172076225280762, -0.8650039667934663, 1731681976762990016, 
-7.833868980407715, 4.173249244689941, -0.8974560208476331, 1731681976910933010, 
-7.835035800933838, 4.1746978759765625, -0.8879221439709191, 1731681977003142636, 
-7.835245132446289, 4.1747236251831055, -0.8839389867144062, 1731681977121153261, 
-7.835236072540283, 4.174785137176514, -0.8841952453657804, 1731681977212924970, 
-7.8352370262146, 4.174779415130615, -0.8841521885326906, 1731681977310955388, 
-7.835236549377441, 4.174781322479248, -0.8841659643755818, 1731681977360926765, 
-7.835236072540283, 4.1747846603393555, -0.884191163377283, 1731681977403160876, 
-7.8352370262146, 4.174779891967773, -0.8841548819248171, 1731681977472046697, 
-7.835237503051758, 4.174776077270508, -0.8841249403580208, 1731681977521982975, 
