odom_x, odom_y, odom_th, stamp, 
6.280304631900435e-08, -7.258729084469451e-08, 7.155494191266319e-07, 1732895408866149049, 
4.186870938838183e-08, -4.8391473939091156e-08, 4.771378498652252e-07, 1732895408916229540, 
4.186870938838183e-08, -4.8391473939091156e-08, 4.771593997642415e-07, 1732895409222163523, 
4.186870938838183e-08, -4.8391473939091156e-08, 4.771593997642415e-07, 1732895409267196874, 
4.186870938838183e-08, -4.8391473939091156e-08, 4.77162697513245e-07, 1732895409366148973, 
4.186870938838183e-08, -4.8391473939091156e-08, 4.77167769873227e-07, 1732895409476004583, 
4.186870938838183e-08, -4.8391473939091156e-08, 4.771659642554217e-07, 1732895409577484211, 
4.186870938838183e-08, -4.8391473939091156e-08, 4.771657136594273e-07, 1732895409666676310, 
-5.086869350634515e-06, 5.8797331803361885e-06, -5.7934078162581535e-05, 1732895409813297256, 
0.00392790324985981, 0.0001397620071657002, 0.026040420386024728, 1732895409926631394, 
0.008523205295205116, 0.00022519065532833338, 0.04947713270259162, 1732895409974189234, 
0.018267391249537468, 0.0008285685325972736, 0.09864419889292025, 1732895410066378081, 
0.028125852346420288, 0.0018439672421664, 0.15229277606879754, 1732895410166065699, 
0.03709615767002106, 0.0031326785683631897, 0.19912244603232654, 1732895410265214291, 
0.047436706721782684, 0.005282391328364611, 0.2513792850472584, 1732895410375187347, 
0.056355834007263184, 0.007441346999257803, 0.29565931238183846, 1732895410467161108, 
0.07103817909955978, 0.012240801006555557, 0.3714094183711316, 1732895410626410688, 
0.07984430342912674, 0.015605713240802288, 0.42299363553839814, 1732895410726233693, 
0.08426137268543243, 0.017577534541487694, 0.4477298679335526, 1732895410776247619, 
0.0922824963927269, 0.02141754701733589, 0.4928614136156574, 1732895410866179470, 
0.10060475021600723, 0.02609679475426674, 0.5453218226946613, 1732895410966172191, 
0.10971178114414215, 0.03165016323328018, 0.6015679405194304, 1732895411077258177, 
0.11762642860412598, 0.03745747357606888, 0.6522831765073013, 1732895411176237350, 
0.12447143346071243, 0.042781274765729904, 0.6828974850319632, 1732895411266283348, 
0.13571535050868988, 0.052344828844070435, 0.7265190446923354, 1732895411426004485, 
0.14280791580677032, 0.059086211025714874, 0.7547209269459664, 1732895411526281497, 
0.14631590247154236, 0.062448855489492416, 0.7695028033858178, 1732895411576338127, 
0.1525726318359375, 0.06870108097791672, 0.7917640215506595, 1732895411666207866, 
0.16059094667434692, 0.07711228728294373, 0.821534711584756, 1732895411786453945, 
0.16977934539318085, 0.08731178194284439, 0.8382441276235503, 1732895411926306711, 
0.17291489243507385, 0.09081663936376572, 0.8302146288632248, 1732895411976356632, 
0.17863143980503082, 0.09667203575372696, 0.8190912454749518, 1732895412067485288, 
0.18827374279499054, 0.10635033994913101, 0.8033114628667056, 1732895412216675835, 
0.19213566184043884, 0.1104218065738678, 0.7968224785274809, 1732895412276396721, 
0.19881513714790344, 0.11675050854682922, 0.7824027409040507, 1732895412376203201, 
0.20489856600761414, 0.12220877408981323, 0.7686210342990488, 1732895412468204318, 
0.21144576370716095, 0.1278282105922699, 0.748894245845904, 1732895412562392675, 
0.2223958820104599, 0.1365327388048172, 0.708157803142825, 1732895412722257034, 
0.22593355178833008, 0.1392449587583542, 0.6965701427797703, 1732895412772208447, 
0.23294323682785034, 0.1446465253829956, 0.6748634417655378, 1732895412871356483, 
0.24293725192546844, 0.15159417688846588, 0.6436439954334079, 1732895413018215969, 
0.24455751478672028, 0.15272502601146698, 0.6357022221397889, 1732895413126208690, 
0.2440844625234604, 0.15255549550056458, 0.6357022221397889, 1732895413176188978, 
0.244157075881958, 0.15257297456264496, 0.6357022221397889, 1732895413266460190, 
0.2504115402698517, 0.1563601940870285, 0.5898987033098664, 1732895413416284184, 
0.2604318857192993, 0.16202062368392944, 0.5332910924680369, 1732895413526392379, 
0.2647126317024231, 0.16428403556346893, 0.5068021089519412, 1732895413576208199, 
0.2714882791042328, 0.1677779257297516, 0.4545857235347465, 1732895413666208306, 
0.2841952443122864, 0.1732688546180725, 0.3669645528562956, 1732895413817216379, 
0.28837868571281433, 0.17488190531730652, 0.3425909929768894, 1732895413863210826, 
0.2985818684101105, 0.1785147488117218, 0.28015068575038027, 1732895413977403144, 
0.30683934688568115, 0.18069125711917877, 0.2305722664044372, 1732895414066206853, 
0.3176918029785156, 0.18337000906467438, 0.17319960344257398, 1732895414183264005, 
0.33143800497055054, 0.18558770418167114, 0.09789222327792839, 1732895414326691067, 
0.3362412452697754, 0.18609420955181122, 0.0746696108411876, 1732895414374755722, 
0.34534981846809387, 0.1869506984949112, 0.03268059951663313, 1732895414466328631, 
0.3547303080558777, 0.18730981647968292, -0.009779777489659598, 1732895414565990526, 
0.3592884838581085, 0.18733516335487366, -0.031167780183438933, 1732895414614259503, 
0.36544862389564514, 0.1872187852859497, -0.05722037629623997, 1732895414676293076, 
0.3705277740955353, 0.1869804710149765, -0.07413974034392454, 1732895414727324517, 
0.3755383789539337, 0.18644939363002777, -0.09059807383701156, 1732895414775210269, 
0.38043084740638733, 0.18597294390201569, -0.10765238470681048, 1732895414825232730, 
